"","ParcelId","Address","SalePrice","SaleDate","SaleCondition","AssessedValue","ParcelType","YearBuilt","GrLivArea","BsmtFinSF1","LotArea","Bedrooms","CentralAir","Fireplaces","Occupancy","Style","Neighborhood","InstrumentNo"
"3578",534429090,"1808 FERNDALE AVE",120000,"4/1/2003 12:00:00 AM","Normal",148500,"Dwg&Lot",1958,1283,570,11200,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","N Ames","307983"
"3579",534429100,"1802 FERNDALE AVE",112500,"3/1/2001 12:00:00 AM","Normal",143400,"Dwg&Lot",1960,1040,802,11200,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","103298"
"3580",534429110,"720 NARLAND DR",138000,"10/1/1995 12:00:00 AM","Normal",196800,"Dwg&Lot",1960,1440,1400,11790,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","N Ames","9509694"
"3581",534429130,"808 NARLAND DR",175100,"12/1/2014 12:00:00 AM","Normal",169200,"Dwg&Lot",1960,1248,632,10800,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201411395"
"3582",534430200,"1115 16TH ST",140000,"1/1/2012 12:00:00 AM","Normal",153500,"Dwg&Lot",1960,1208,1094,9350,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201200551"
"3583",534431090,"703 16TH ST 705",72750,"8/1/1994 12:00:00 AM","Normal",149100,"Dwg&Lot",1956,1594,952,5864,3,"Yes",0,"Two-family conversion; originally built as one-family dwelling","One and one-half story:  2nd level finished","N Ames","807435"
"3584",534431100,"707 16TH ST",93000,"12/1/2014 12:00:00 AM","Abnorml",138900,"Dwg&Lot",1956,1511,442,5680,3,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","201411297"
"3585",534431160,"811 16TH ST",147500,"6/1/2004 12:00:00 AM","Normal",171900,"Dwg&Lot",1957,1258,782,9195,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","408418"
"3586",534450180,"1413 SUMMIT AVE",116500,"2/1/2010 12:00:00 AM","Normal",129900,"Dwg&Lot",1958,858,696,7200,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","BrkSide","1001373"
"3587",534450210,"1403 SUMMIT AVE",153000,"1/1/2016 12:00:00 AM","Normal",131500,"Dwg&Lot",1959,936,936,9137,2,"Yes",0,"Two-family conversion; originally built as one-family dwelling","One story","BrkSide","201600740"
"3588",534450220,"1401 SUMMIT AVE",175000,"6/1/2014 12:00:00 AM","Normal",166700,"Dwg&Lot",1960,1537,480,10400,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","BrkSide","201405490"
"3589",534450240,"1305 CRESCENT ST",28000,"1/1/1986 12:00:00 AM","Normal",80800,"Dwg&Lot",1958,894,0,5869,3,"No",0,"Single-family detached (includes detached townhouses)","One story","BrkSide","415933"
"3590",534453080,"1430 RIDGEWOOD AVE",105000,"3/1/2014 12:00:00 AM","Allocat",117500,"Dwg&Lot",1958,808,554,5175,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","BrkSide","201402693"
"3591",534453100,"1422 RIDGEWOOD AVE",54500,"8/1/1993 12:00:00 AM","Normal",103000,"Dwg&Lot",1957,792,161,5287,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","BrkSide","542-322"
"3592",534453130,"1408 RIDGEWOOD AVE",51500,"6/1/1994 12:00:00 AM","Normal",99000,"Dwg&Lot",1958,808,808,5157,1,"No",0,"Single-family detached (includes detached townhouses)","One story","BrkSide","9406787"
"3593",534455010,"1424 16TH ST 1426",0,"","Normal",123200,"Dwg&Lot",1960,1712,541,8874,3,"No",0,"Duplex","One story","N Ames","118-228"
"3594",534455020,"1416 16TH ST",0,"","Normal",139700,"Dwg&Lot",1960,1129,379,9600,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","500553"
"3595",534455030,"1410 16TH ST",141500,"2/1/2008 12:00:00 AM","Normal",176000,"Dwg&Lot",1960,1496,658,9600,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","801895"
"3596",534455040,"1404 16TH ST",130000,"7/1/2005 12:00:00 AM","Normal",151300,"Dwg&Lot",1960,1003,643,9600,2,"Yes",0,"Two-family conversion; originally built as one-family dwelling","One story","N Ames","509278"
"3597",534455090,"1216 16TH ST",205000,"7/1/2016 12:00:00 AM","Normal",174000,"Dwg&Lot",1960,1444,338,10200,4,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","201606620"
"3598",534455110,"1204 16TH ST",154750,"8/1/2003 12:00:00 AM","Normal",174600,"Dwg&Lot",1959,1247,598,11040,3,"Yes",0,"Single-family detached (includes detached townhouses)","Split level","N Ames","316713"
"3599",534475010,"1102 16TH ST",100000,"5/1/2000 12:00:00 AM","Abnorml",137800,"Dwg&Lot",1958,1580,0,9920,4,"Yes",0,"Duplex","One story","N Ames","201603445"
"3600",534475020,"1531 CURTISS AVE",98000,"1/1/1992 12:00:00 AM","Normal",185800,"Dwg&Lot",1956,1393,1148,9920,1,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","100809"
"3601",534475030,"1523 CURTISS AVE",82000,"6/1/1995 12:00:00 AM","Normal",136900,"Dwg&Lot",1957,1001,297,10416,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9505622"
"3602",534475040,"1517 CURTISS AVE",126250,"4/1/2001 12:00:00 AM","Normal",159700,"Dwg&Lot",1957,1360,1248,10416,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201506215"
"3603",534475050,"1511 CURTISS AVE",145000,"12/1/2015 12:00:00 AM","Normal",153400,"Dwg&Lot",1957,1228,612,10015,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201512242"
"3604",534475060,"1505 CURTISS AVE",115000,"4/1/1997 12:00:00 AM","Normal",215100,"Dwg&Lot",1957,1744,1025,10278,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","9703720"
"3605",534475070,"1429 CURTISS AVE",113450,"5/1/2016 12:00:00 AM","Normal",155200,"Dwg&Lot",1959,1073,1046,9920,2,"Yes",1,"Single-family detached (includes detached townhouses)","Split foyer","N Ames","201604531"
"3606",534476010,"1014 16TH ST",100000,"5/1/2000 12:00:00 AM","Abnorml",137300,"Dwg&Lot",1957,1580,0,9725,4,"Yes",0,"Duplex","One story","N Ames","201603448"
"3607",534476020,"1002 16TH ST",100000,"5/1/2000 12:00:00 AM","Abnorml",140000,"Dwg&Lot",1959,1578,0,9898,4,"Yes",0,"Duplex","One story","N Ames","201603446"
"3608",534476030,"1525 MARSTON AVE",120500,"7/1/2002 12:00:00 AM","Normal",148100,"Dwg&Lot",1956,1305,632,9600,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","210215"
"3609",534476060,"1509 MARSTON AVE",117000,"12/1/1998 12:00:00 AM","Normal",209500,"Dwg&Lot",1957,2032,1169,10059,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9900134"
"3610",534476070,"1503 MARSTON AVE",0,"","Normal",136400,"Dwg&Lot",1956,870,300,9600,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","805872"
"3611",534476120,"1405 MARSTON AVE",89900,"1/1/1987 12:00:00 AM","Normal",192800,"Dwg&Lot",1956,1710,0,9600,2,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","201407276"
"3612",534476170,"1005 13TH ST 1007",120000,"4/1/2000 12:00:00 AM","Normal",142000,"Dwg&Lot",1956,1666,0,10884,4,"Yes",0,"Duplex","One story","N Ames","201400754"
"3613",534476270,"1428 CURTISS AVE",0,"","Normal",175900,"Dwg&Lot",1957,1596,240,9600,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","N Ames","201409726"
"3614",534476280,"1504 CURTISS AVE",168000,"6/1/2004 12:00:00 AM","Normal",199400,"Dwg&Lot",1956,1584,1068,9600,3,"Yes",2,"Single-family detached (includes detached townhouses)","Split level","N Ames","408899"
"3615",534476300,"1516 CURTISS AVE",104000,"1/1/1992 12:00:00 AM","Normal",203600,"Dwg&Lot",1956,1633,895,10059,3,"Yes",2,"Single-family detached (includes detached townhouses)","Split level","N Ames","201202058"
"3616",534476320,"1530 CURTISS AVE",132500,"8/1/2012 12:00:00 AM","Family",137900,"Dwg&Lot",1956,1050,504,9600,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201210091"
"3617",534477010,"914 16TH ST 916",0,"","Normal",138400,"Dwg&Lot",1958,1593,0,9960,4,"Yes",0,"Duplex","One story","N Ames","201603449"
"3618",534477280,"1508 MARSTON AVE",96000,"1/1/1992 12:00:00 AM","Normal",185500,"Dwg&Lot",1956,1464,736,10059,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201512096"
"3619",534477300,"1522 MARSTON AVE",176500,"1/1/2016 12:00:00 AM","Normal",179000,"Dwg&Lot",1956,1526,344,10060,3,"Yes",0,"Single-family detached (includes detached townhouses)","Split level","N Ames","201600460"
"3620",534477310,"1526 MARSTON AVE",103500,"6/1/2001 12:00:00 AM","Normal",142300,"Dwg&Lot",1956,1029,0,9600,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","516252"
"3621",534479310,"1516 HARDING AVE",121500,"3/1/2000 12:00:00 AM","Normal",134400,"Dwg&Lot",1957,1644,0,9900,4,"Yes",0,"Duplex","One story","N Ames","3352"
"3622",535104060,"437 26TH ST",91500,"7/1/1996 12:00:00 AM","Normal",146300,"Dwg&Lot",1960,1218,724,9680,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9608753"
"3623",535104070,"507 26TH ST",79500,"1/1/1991 12:00:00 AM","Normal",150700,"Dwg&Lot",1960,1071,831,11360,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","278-252"
"3624",535104090,"521 26TH ST",0,"1/1/1985 12:00:00 AM","Normal",145100,"Dwg&Lot",1957,1044,805,10625,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","295-152"
"3625",535105170,"505 25TH ST",115000,"1/1/1997 12:00:00 AM","Normal",156900,"Dwg&Lot",1959,1210,796,8500,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","9700189"
"3626",535105180,"511 25TH ST",79000,"1/1/1991 12:00:00 AM","Normal",140700,"Dwg&Lot",1960,1165,906,7500,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","279-39"
"3627",535106010,"522 25TH ST",184900,"6/1/2016 12:00:00 AM","Normal",161800,"Dwg&Lot",1960,1153,1153,8500,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201605577"
"3628",535106020,"516 25TH ST",70400,"1/1/1986 12:00:00 AM","Normal",139200,"Dwg&Lot",1960,1071,576,7500,3,"Yes",0,"Single-family detached (includes detached townhouses)","Split level","N Ames","227-114"
"3629",535106060,"428 25TH ST",140000,"3/1/2015 12:00:00 AM","Normal",147200,"Dwg&Lot",1960,1144,528,8500,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201501775"
"3630",535106070,"420 25TH ST",0,"","Normal",155400,"Dwg&Lot",1960,1205,709,9000,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","152-331"
"3631",535106090,"404 25TH ST",164900,"6/1/2005 12:00:00 AM","Normal",177700,"Dwg&Lot",1960,1470,0,10000,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","508403"
"3632",535106130,"423 24TH ST",132000,"7/1/2003 12:00:00 AM","Normal",160900,"Dwg&Lot",1958,1235,784,11310,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","314340"
"3633",535106140,"427 24TH ST",114500,"7/1/2007 12:00:00 AM","Normal",121400,"Dwg&Lot",1958,912,456,10150,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","708960"
"3634",535106150,"431 24TH ST",142000,"12/1/2015 12:00:00 AM","Normal",133000,"Dwg&Lot",1959,1008,433,10440,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201512438"
"3635",535106160,"435 24TH ST",0,"","Normal",159200,"Dwg&Lot",1960,1486,312,10150,4,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201205681"
"3636",535106170,"503 24TH ST",101500,"4/1/1998 12:00:00 AM","Normal",120900,"Dwg&Lot",1959,1430,0,10150,4,"Yes",0,"Duplex","One story","N Ames","808132"
"3637",535106180,"509 24TH ST",144000,"7/1/2007 12:00:00 AM","Normal",154500,"Dwg&Lot",1958,1524,460,11344,3,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","707855"
"3638",535106190,"515 24TH ST 517",154300,"1/1/2010 12:00:00 AM","Abnorml",154300,"Dwg&Lot",1960,2274,443,11600,5,"Yes",0,"Duplex","Two story","N Ames","1000123"
"3639",535150020,"2319 JENSEN AVE",74900,"9/1/1993 12:00:00 AM","Abnorml",143100,"Dwg&Lot",1957,1404,852,8400,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","547-296"
"3640",535150030,"2313 JENSEN AVE",105000,"6/1/1998 12:00:00 AM","Normal",151300,"Dwg&Lot",1958,1267,804,8400,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","9807891"
"3641",535150040,"2307 JENSEN AVE",0,"1/1/1989 12:00:00 AM","Normal",127900,"Dwg&Lot",1957,1113,1005,8400,1,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","256-10"
"3642",535150050,"2301 JENSEN AVE",121986,"3/1/2005 12:00:00 AM","Normal",116400,"Dwg&Lot",1957,1592,0,8400,4,"Yes",0,"Duplex","Two story","N Ames","503458"
"3643",535150150,"620 BARR DR",105000,"1/1/2016 12:00:00 AM","Normal",138700,"Dwg&Lot",1956,1073,527,8700,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201610737"
"3644",535150180,"2031 JENSEN AVE",71000,"10/1/1991 12:00:00 AM","Normal",181400,"Dwg&Lot",1956,1356,847,10155,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","280-328"
"3645",535150190,"2023 JENSEN AVE",129000,"6/1/2003 12:00:00 AM","Normal",160100,"Dwg&Lot",1956,1090,874,11578,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","313410"
"3646",535151010,"2217 JENSEN AVE 2219",129900,"4/1/2011 12:00:00 AM","Normal",133600,"Dwg&Lot",1957,1631,0,10080,4,"Yes",0,"Duplex","One story","N Ames","201103601"
"3647",535151020,"2213 JENSEN AVE",161000,"7/1/2013 12:00:00 AM","Normal",157300,"Dwg&Lot",1957,936,873,8760,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201308598"
"3648",535151030,"2207 JENSEN AVE",118500,"2/1/2012 12:00:00 AM","Normal",154600,"Dwg&Lot",1957,1170,716,8760,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201202374"
"3649",535151040,"2203 JENSEN AVE",165000,"5/1/2013 12:00:00 AM","Normal",165200,"Dwg&Lot",1956,1144,856,8760,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201306283"
"3650",535151060,"2117 JENSEN AVE",85000,"7/1/1996 12:00:00 AM","Normal",143100,"Dwg&Lot",1956,1173,275,9070,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","800443"
"3651",535151070,"2111 JENSEN AVE",60000,"1/1/1985 12:00:00 AM","Normal",142700,"Dwg&Lot",1956,1165,0,11190,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201507310"
"3652",535151090,"611 BARR DR",48000,"1/1/1987 12:00:00 AM","Normal",112500,"Dwg&Lot",1956,854,534,6300,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","239-116"
"3653",535151100,"617 BARR DR",131000,"12/1/2007 12:00:00 AM","Normal",142200,"Dwg&Lot",1956,1008,908,6860,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","800199"
"3654",535152010,"2317 CLARK AVE",100000,"6/1/2015 12:00:00 AM","Normal",126600,"Dwg&Lot",1958,1604,0,8267,4,"Yes",0,"Duplex","One story","N Ames","201505275"
"3655",535152020,"2313 CLARK AVE",110000,"8/1/1999 12:00:00 AM","Normal",179400,"Dwg&Lot",1958,1280,667,8246,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9912057"
"3656",535152030,"2307 CLARK AVE",84000,"1/1/1991 12:00:00 AM","Normal",143600,"Dwg&Lot",1958,1161,1161,8225,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","281-108"
"3657",535152040,"2303 CLARK AVE",90500,"6/1/1995 12:00:00 AM","Normal",133700,"Dwg&Lot",1958,1100,866,8216,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9505255"
"3658",535152060,"2225 CLARK AVE",156000,"7/1/2014 12:00:00 AM","Normal",138400,"Dwg&Lot",1958,1056,846,8176,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201406636"
"3659",535152070,"2221 CLARK AVE",143000,"3/1/2006 12:00:00 AM","Normal",162300,"Dwg&Lot",1959,1144,1042,8163,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","N Ames","803357"
"3660",535152080,"2215 CLARK AVE",0,"","Normal",177800,"Dwg&Lot",1958,1408,1003,11030,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","100102"
"3661",535152090,"2209 CLARK AVE",131000,"4/1/2002 12:00:00 AM","Normal",167400,"Dwg&Lot",1958,1080,680,12960,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","206488"
"3662",535152100,"2203 CLARK AVE",130000,"6/1/2003 12:00:00 AM","Normal",188200,"Dwg&Lot",1958,1622,630,13400,4,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","313032"
"3663",535152110,"2115 CLARK AVE",148400,"3/1/2012 12:00:00 AM","Normal",173600,"Dwg&Lot",1958,1162,887,10310,2,"Yes",0,"Single-family detached (includes detached townhouses)","Split level","N Ames","201202830"
"3664",535152120,"2109 CLARK AVE",99500,"5/1/1997 12:00:00 AM","Normal",164800,"Dwg&Lot",1958,1490,533,9665,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","402501"
"3665",535152130,"2103 CLARK AVE",138000,"5/1/2011 12:00:00 AM","Normal",144100,"Dwg&Lot",1959,1143,1018,8050,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","201105167"
"3666",535152150,"2026 JENSEN AVE",197000,"9/1/2016 12:00:00 AM","Normal",197700,"Dwg&Lot",1959,1700,1018,10552,4,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201608885"
"3667",535152160,"2034 JENSEN AVE",0,"","Normal",247300,"Dwg&Lot",1957,2135,924,13074,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","147-509"
"3668",535152170,"2104 JENSEN AVE",176000,"11/1/2011 12:00:00 AM","Normal",201700,"Dwg&Lot",1956,1713,1569,10925,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","201611781"
"3669",535152180,"2110 JENSEN AVE",176000,"7/1/2015 12:00:00 AM","Normal",149900,"Dwg&Lot",1956,1397,895,8630,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","201506659"
"3670",535152190,"2118 JENSEN AVE",77250,"1/1/1989 12:00:00 AM","Normal",175000,"Dwg&Lot",1956,1603,1603,8760,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","259-297"
"3671",535152200,"2204 JENSEN AVE",169000,"7/1/2016 12:00:00 AM","Normal",146900,"Dwg&Lot",1957,1176,673,8856,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","201606573"
"3672",535152210,"2208 JENSEN AVE",95000,"6/1/1998 12:00:00 AM","Normal",141300,"Dwg&Lot",1957,1132,916,8400,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","N Ames","416124"
"3673",535152220,"2214 JENSEN AVE",81500,"5/1/1996 12:00:00 AM","Normal",153300,"Dwg&Lot",1957,1161,1109,8400,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","N Ames","9604688"
"3674",535152230,"2220 JENSEN AVE",156500,"6/1/2009 12:00:00 AM","Normal",174700,"Dwg&Lot",1957,1478,850,8400,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","N Ames","908422"
