"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0532354070","4106 TORONTO ST","132500","3/1/2007 12:00:00 AM","Normal","149600","Dwg&Lot","1962","999","588","7758","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","703676"
"0532354080","1325 ALBERTA AVE","128000","2/1/2004 12:00:00 AM","Normal","143500","Dwg&Lot","1961","912","745","11261","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","402146"
"0532354090","1319 ALBERTA AVE","158000","5/1/2013 12:00:00 AM","Normal","174100","Dwg&Lot","1961","1155","899","11782","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","201306526"
"0532354100","1313 ALBERTA AVE","0","","Normal","157700","Dwg&Lot","1961","1392","495","12904","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","9504019"
"0532354130","4115 ONTARIO ST","0","","Normal","139900","Dwg&Lot","1961","999","962","8100","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","201607691"
"0532354140","4121 ONTARIO ST","84000","9/1/1998 12:00:00 AM","Normal","129900","Dwg&Lot","1961","988","788","8100","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9812998"
"0532354150","4127 ONTARIO ST","142000","7/1/2013 12:00:00 AM","Normal","149400","Dwg&Lot","1961","864","764","8100","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201308667"
"0532354160","4133 ONTARIO ST","146000","5/1/2013 12:00:00 AM","Normal","147000","Dwg&Lot","1961","864","660","8499","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201306211"
"0532354180","4124 TUCSON CT","0","","Normal","179800","Dwg&Lot","1962","1491","988","14995","3","No","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201606733"
"0532354190","4119 TUCSON CT","0","","Normal","163000","Dwg&Lot","1961","1392","664","13819","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer",""
"0532354200","4123 TUCSON CT","147500","1/1/2013 12:00:00 AM","Normal","170600","Dwg&Lot","1962","1110","470","11862","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","Sawyer","201300865"
